"","GeoUID","Region Name","PR_UID","province_name","vector","label","csd_value","province_value","diff_from_province","ratio_to_province"
"89","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_5847","Bachelor's degree or higher",0.134502923976608,0.248074689843364,-0.113571765866756,0.542187210075861
"90","3502036","Clarence-Rockland (C)","35","Ontario","v_CA21_4917","Total - Ethnic or cultural origin for the population in private households",0.979060554612337,0.98648848540018,-0.00742793078784221,0.992470331992949
"91","3515014","Peterborough (CY)","35","Ontario","v_CA21_1142","Gini index on adjusted household after-tax income",0.277,0.308,-0.031,0.899350649350649
"92","3515014","Peterborough (CY)","35","Ontario","v_CA21_4410","Immigrants",0.0942009061457723,0.295739746407852,-0.20153884026208,0.31852636410887
"93","3515014","Peterborough (CY)","35","Ontario","v_CA21_4875","Total visible minority population",0.0912720708658593,0.338679671219132,-0.247407600353272,0.269493797892595
"94","3515014","Peterborough (CY)","35","Ontario","v_CA21_4878","South Asian",0.0307228843648014,0.106531297723233,-0.0758084133584317,0.288393035862747
"95","3515014","Peterborough (CY)","35","Ontario","v_CA21_4881","Chinese",0.00950377162257474,0.0576665034207817,-0.0481627317982069,0.164805754793689
"96","3515014","Peterborough (CY)","35","Ontario","v_CA21_4884","Black",0.0133291891310325,0.0540454959672923,-0.0407163068362598,0.246629046370472
"97","3515014","Peterborough (CY)","35","Ontario","v_CA21_4887","Filipino",0.00663470849123143,0.0255660491304028,-0.0189313406391714,0.259512467389477
"98","3515014","Peterborough (CY)","35","Ontario","v_CA21_4890","Arab",0.00573812626268664,0.0199814509929807,-0.0142433247302941,0.287172651510763
"99","3515014","Peterborough (CY)","35","Ontario","v_CA21_4893","Latin American",0.00502086047985081,0.01751905343821,-0.0124981929583592,0.286594278484249
"100","3515014","Peterborough (CY)","35","Ontario","v_CA21_4896","Southeast Asian",0.00651516419409212,0.0118001746632544,-0.00528501046916227,0.552124386292371
"101","3515014","Peterborough (CY)","35","Ontario","v_CA21_4899","West Asian",0.00316792387419158,0.0149174539659962,-0.0117495300918046,0.212363576345719
"102","3515014","Peterborough (CY)","35","Ontario","v_CA21_1189","Non-official languages",0.070351818866481,0.266299946948603,-0.195948128082122,0.26418262441509
"103","3515014","Peterborough (CY)","35","Ontario","v_CA21_1192","Indigenous languages (33)",0.000298860742848262,0.0010176503813078,-0.000718789638459535,0.293677227796242
"104","3515014","Peterborough (CY)","35","Ontario","v_CA21_6087","28. Military science, leadership and operational art",0.000119544297139305,0.000150099037242981,-3.05547401036759e-05,0.796436135335007
"105","3515014","Peterborough (CY)","35","Ontario","v_CA21_4272","Total - Occupied private dwellings by dwelling condition",0.430120381107219,0.386053317708973,0.0440670633982466,1.11414760960937
"106","3515014","Peterborough (CY)","35","Ontario","v_CA21_4288","Total - Owner and tenant households with household total income greater than zero, in non-farm, non-reserve private dwellings by shelter-cost-to-income ratio",35895,5415420,-5379525,0.00662829475830129
"107","3515014","Peterborough (CY)","35","Ontario","v_CA21_4311","Median value of dwellings ($) (60)",5e+05,7e+05,-2e+05,0.714285714285714
"108","3515014","Peterborough (CY)","35","Ontario","v_CA21_4305","Total - Owner households in non-farm, non-reserve private dwellings",0.255466162986695,0.261408194718454,-0.00594203173175956,0.977269145146122
"109","3515014","Peterborough (CY)","35","Ontario","v_CA21_4313","Total - Tenant households in non-farm, non-reserve private dwellings",0.174594445971955,0.121063485776306,0.053530960195649,1.44217263241999
"110","3515014","Peterborough (CY)","35","Ontario","v_CA21_4263","Total - Occupied private dwellings by period of construction",0.430120381107219,0.386053317708973,0.0440670633982466,1.11414760960937
"111","3515014","Peterborough (CY)","35","Ontario","v_CA21_560","Median total income in 2020 among recipients ($)",37200,41200,-4000,0.902912621359223
"112","3515014","Peterborough (CY)","35","Ontario","v_CA21_566","Median after-tax income in 2020 among recipients ($)",34000,37200,-3200,0.913978494623656
"113","3515014","Peterborough (CY)","35","Ontario","v_CA21_1040","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",12.8,10.1,2.7,1.26732673267327
"114","3515014","Peterborough (CY)","35","Ontario","v_CA21_1010","LIM low-income status in 2020 for the population in private households",0.975421692508159,0.98648848540018,-0.0110667928920206,0.988781629937088
"115","3515014","Peterborough (CY)","35","Ontario","v_CA21_1100","Adjusted after-tax family income decile group for the population in private households",81595,14031755,-13950160,0.00581502456392661
